event	group	target	flavour_text	image	secondary_detail	layout	layout_data	sound_event	context_located	override_icon	instant_open	ignore_instant_open_filters
agent_action_vs_character	event_feed_agent_action_all_failure_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_assassinate_failure_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target		false	false
agent_action_vs_character	event_feed_agent_action_all_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_success_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent		false	false
agent_action_vs_character	event_feed_agent_action_all_success_critical_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_critical_success_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_failure_critical_hinder_character_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_assassinate_critical_failure	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_failure_hinder_character_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_assassinate_failure	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_hinder_character_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_success	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_agent		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_success_critical_hinder_character_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_critical_success	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_agent		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_failure_critical_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_assassinate_critical_failure_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_failure_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_assassinate_failure_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_target		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_success_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_agent		false	false
agent_action_vs_immortal_character	event_feed_agent_action_all_success_critical_hinder_character_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_success	wh_event_feed_string_agent_action_assassinate_critical_success_theirs	agent_targets_character	event_feed_layout_data_agent_targets_character	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_target		false	false
agent_action_vs_settlement	event_feed_agent_action_all_failure_critical_hinder_province_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_settlement_critical_failure	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	event_feed_agent_action_all_failure_hinder_province_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_settlement_failure	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
agent_action_vs_settlement	event_feed_agent_action_all_hinder_settlement_ovn_araby	event_feed_target_agent_faction	wh_event_feed_string_all_null	arb/besieged	wh_event_feed_string_agent_action_settlement_success	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	event_feed_agent_action_all_failure_critical_hinder_province_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_settlement_critical_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	event_feed_agent_action_all_failure_hinder_province_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/agent_action_failure	wh_event_feed_string_agent_action_settlement_failure_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Positive	event_feed_none		false	false
agent_action_vs_settlement	event_feed_agent_action_all_hinder_settlement_ovn_araby	event_feed_target_target_faction	wh_event_feed_string_all_null	arb/besieged	wh_event_feed_string_agent_action_settlement_success_theirs	agent_targets_settlement	event_feed_layout_data_agent_targets_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_none		false	false
scripted_persistent_event	ovn_araby_how_they_play_event	event_feed_target_faction	wh_event_feed_string_all_null	arb/messenger	wh_event_feed_string_scripted_event_secondary_detail	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	event_commander_activity_positive.png	false	false
caravan_journey_completed	event_feed_cult_ovn_araby	event_feed_target_faction	wh_event_feed_string_all_null	arb/ivory_road	rhox_ovn_araby_event_feed_string_caravan_completed_secondary_detail	pooled_resource	event_feed_layout_data_event_caravan_completed	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	ovn_arb_event_caravan_positive.png	false	false
